dataset,apk,scan_id,expected,detected,detected_findings,status,note
DroidBench,FieldSensitivity1.apk,cc2ecaa3-319b-47d3-a297-dad9184af009,true,true,4,completed,
DroidBench,FieldSensitivity2.apk,845a1333-50d2-4184-b6db-5954e645dae3,true,true,4,completed,
DroidBench,FieldSensitivity3.apk,80da5894-654e-4ada-a151-8487a5f5248c,true,true,4,completed,
DroidBench,FieldSensitivity4.apk,89d27d68-efc0-4e89-8b2a-9093eccfd37c,true,true,4,completed,
DroidBench,InheritedObjects1.apk,4afbf22e-b547-4a00-b4a1-335ba0ed7414,true,true,4,completed,
DroidBench,ObjectSensitivity1.apk,910012bf-50ba-487a-988b-52bbbd0dd191,true,true,4,completed,
DroidBench,ObjectSensitivity2.apk,aa5fdcbc-8dc5-449f-aefb-62f5ad1a439f,true,true,4,completed,
DroidBench,Clone1.apk,445bfbef-aed1-4894-a778-018f2822a3c9,true,true,4,completed,
DroidBench,Exceptions1.apk,c1fe260c-7e6c-4189-b291-362d4c2bc383,true,true,4,completed,
DroidBench,Exceptions2.apk,69cdc28f-0f91-48fc-be49-bfa7dfe0ca8a,true,true,4,completed,
DroidBench,Exceptions3.apk,e4e3b16b-4f7b-4d7a-b9f8-6ee68865344b,true,true,4,completed,
DroidBench,Exceptions4.apk,8587febc-298b-40fe-93b6-ae8529266bc1,true,true,4,completed,
DroidBench,FactoryMethods1.apk,94924bff-6d2c-4e40-8c53-174435370bf2,true,true,4,completed,
DroidBench,Loop1.apk,884744ab-d7b1-4975-bab1-df6b379d7ca9,true,true,4,completed,
DroidBench,Loop2.apk,192a308f-6012-48b9-8416-1841ce958dad,true,true,4,completed,
DroidBench,Serialization1.apk,ca281f0b-3de0-4e0f-bce1-28f306dbbb81,true,true,4,completed,
DroidBench,SourceCodeSpecific1.apk,f21da065-9c8c-4016-915a-6ef94b965a6a,true,true,4,completed,
DroidBench,StartProcessWithSecret1.apk,090510f6-1b36-4ad1-876f-3e535dc66a00,true,true,4,completed,
DroidBench,StaticInitialization1.apk,0037ad6a-9fdb-4a09-810c-d8a5ed4ecf46,true,true,4,completed,
DroidBench,StaticInitialization2.apk,663fc9ff-c495-4533-aa2d-74e1fd685b05,true,true,4,completed,
DroidBench,StaticInitialization3.apk,994ae2a6-dbbb-4864-ac14-ecbbccb672b2,true,true,4,completed,
DroidBench,StringFormatter1.apk,f5d327fc-6e39-48f1-92cc-21f07556c317,true,true,4,completed,
DroidBench,StringPatternMatching1.apk,fb062448-c642-44cc-8310-c92f7707ea09,true,true,4,completed,
DroidBench,StringToCharArray1.apk,77f39274-bd9a-46ee-ad04-183218035b29,true,true,4,completed,
DroidBench,StringToOutputStream1.apk,5ec58850-3e32-4d27-93e5-19e80d10c661,true,true,4,completed,
DroidBench,UnreachableCode.apk,4192d3d7-3890-4bd9-8fc7-1818b1392c95,true,true,4,completed,
DroidBench,VirtualDispatch1.apk,812452fd-9882-4813-a2c8-a936bb80f894,true,true,4,completed,
DroidBench,VirtualDispatch2.apk,c33b1dfa-18f9-46e8-a989-141ac439ef14,true,true,4,completed,
DroidBench,VirtualDispatch3.apk,77ecf8fb-ec03-46af-b3bb-362762385a90,true,true,4,completed,
DroidBench,VirtualDispatch4.apk,84e33860-20bd-4dd4-a686-a6c515821789,true,true,4,completed,
DroidBench,ImplicitFlow1.apk,0c6754f0-9858-46ea-a31e-638e6c29bebb,true,true,4,completed,
DroidBench,ImplicitFlow2.apk,edda16ab-dcf5-4bd1-aa1b-d922679a4c38,true,true,4,completed,
DroidBench,ImplicitFlow3.apk,881e61b5-63de-4ed1-bb8e-e0bc392b701a,true,true,4,completed,
DroidBench,ImplicitFlow4.apk,54b423e1-65da-4dbf-aa8a-e342e2b77f54,true,true,4,completed,
DroidBench,Echoer.apk,f71836ec-78a3-41a7-8ae8-1f49d707ee53,true,true,3,completed,
DroidBench,SendSMS.apk,afc231b1-8d4d-4193-a443-f275bffa007e,true,true,3,completed,
DroidBench,StartActivityForResult1.apk,debcb603-06f4-4f96-8daf-b80c06938dfd,true,true,3,completed,
DroidBench,ActivityCommunication1.apk,76584358-8c1e-4115-933e-e901ce99f4c8,true,true,5,completed,
DroidBench,ActivityCommunication2.apk,60dea9b6-a8cb-4c10-b074-d3ed94c5410c,true,true,6,completed,
DroidBench,ActivityCommunication3.apk,bbfd5b91-e5f9-441e-9ef3-1a57792dc4ac,true,true,6,completed,
DroidBench,ActivityCommunication4.apk,1d38cee1-ec49-457d-ba15-ef11a13feddc,true,true,6,completed,
DroidBench,ActivityCommunication5.apk,a61ba445-6982-49ae-8a0a-d21bca4bfe1c,true,true,4,completed,
DroidBench,ActivityCommunication6.apk,93830bb7-1ae9-44b5-ac0c-216b1fe6ed87,true,true,6,completed,
DroidBench,ActivityCommunication7.apk,757cd2e3-0bf6-4a94-b202-a961c4d5791c,true,true,4,completed,
DroidBench,ActivityCommunication8.apk,609c13a0-2d90-41d4-ab6f-a7dc6a06d0da,true,true,6,completed,
DroidBench,BroadcastTaintAndLeak1.apk,0da61a65-7091-4f14-a2b3-6922372fe87a,true,true,4,completed,
DroidBench,ComponentNotInManifest1.apk,836cfd44-221a-45ce-a00b-24e099fdcfe0,true,true,4,completed,
DroidBench,EventOrdering1.apk,4289ddb5-0c89-43ae-a894-4d0773bd1115,true,true,6,completed,
DroidBench,IntentSink1.apk,516569df-7d15-4564-86df-bad85356f4aa,true,true,3,completed,
DroidBench,IntentSink2.apk,cb58a21b-c334-480f-8831-d733e3a9a6ee,true,true,4,completed,
DroidBench,IntentSource1.apk,02167c65-0792-4181-a995-28d4d0e978d3,true,true,4,completed,
DroidBench,ServiceCommunication1.apk,46e330d4-b385-46ac-9035-dcbc21b10c92,true,true,4,completed,
DroidBench,SharedPreferences1.apk,9c27407a-58f7-49f6-b840-85afa210d441,true,true,5,completed,
DroidBench,Singletons1.apk,e7f4977f-5258-4121-b978-f07b31a4f58a,true,true,5,completed,
DroidBench,UnresolvableIntent1.apk,c4240af6-525f-4d4c-ae86-f8ca1fd3ade5,true,true,6,completed,
DroidBench,ActivityLifecycle1.apk,205a7511-26e2-45e6-8502-9d62d0c2fe4e,true,true,4,completed,
DroidBench,ActivityLifecycle2.apk,822f14e4-4f17-4a34-a297-ef46518a2437,true,true,4,completed,
DroidBench,ActivityLifecycle3.apk,ed929147-3c35-43e1-841c-d9ba83fc846f,true,true,4,completed,
DroidBench,ActivityLifecycle4.apk,5c7821d1-604c-4445-84d4-2833a1c146c2,true,true,4,completed,
DroidBench,ActivitySavedState1.apk,d0f85899-3278-470e-ac93-6aa804af6cd5,true,true,4,completed,
DroidBench,ApplicationLifecycle1.apk,0b99fe3e-b576-4456-9f74-59fb5a9f3d26,true,true,4,completed,
DroidBench,ApplicationLifecycle2.apk,5fa7d6a8-5f89-4d6d-bdec-e74062171a32,true,true,5,completed,
DroidBench,ApplicationLifecycle3.apk,51cfbc6d-fc71-4c92-9f5e-8d5cb27f6b69,true,true,5,completed,
DroidBench,AsynchronousEventOrdering1.apk,2a5de36d-a7cf-4441-a119-a5a1871aba13,true,true,4,completed,
DroidBench,BroadcastReceiverLifecycle1.apk,786f21f4-56ac-4e6c-9d6d-df0735c11bcd,true,true,4,completed,
DroidBench,BroadcastReceiverLifecycle2.apk,1eff6619-8f29-4941-aff9-9d46ae5cf66f,true,true,4,completed,
DroidBench,EventOrdering1.apk,e844af4f-acd6-451d-830a-72446db3e4f2,true,true,4,completed,
DroidBench,FragmentLifecycle1.apk,34d841ac-0f53-4431-b03c-4b315e248609,true,true,4,completed,
DroidBench,FragmentLifecycle2.apk,5b2ba0ea-8452-46f6-b641-4fe4254dcaa2,true,true,4,completed,
DroidBench,ServiceLifecycle1.apk,0e8c29cd-2490-49a8-b585-b367d4ab2cbe,true,true,2,completed,
DroidBench,ServiceLifecycle2.apk,5e396b80-9dd2-4790-a9c1-3c83199fc49f,true,true,4,completed,
DroidBench,SharedPreferenceChanged1.apk,def324a5-ca76-415c-8407-0c32b420cf3a,true,true,4,completed,
DroidBench,Reflection1.apk,7f22b5b2-b9f9-48df-9355-fba6aa270da5,true,true,4,completed,
DroidBench,Reflection2.apk,2f1145e3-ef9a-4fc4-be0e-f067d088d9de,true,true,4,completed,
DroidBench,Reflection3.apk,5a9db740-f98b-4db3-bed2-6de18926050d,true,true,4,completed,
DroidBench,AsyncTask1.apk,ff8c1ed9-7457-4cf2-a218-6619bb7af36f,true,true,4,completed,
DroidBench,Executor1.apk,9fa994ed-6cb8-4831-97c0-cb34101eb2c3,true,true,4,completed,
DroidBench,JavaThread1.apk,137272bc-6a24-440c-b43f-295b13a41837,true,true,4,completed,
DroidBench,JavaThread2.apk,90a443e5-e820-4c8c-bfe1-e177d8c28706,true,true,4,completed,
DroidBench,Looper1.apk,0c747b6d-3ac7-4df8-ab17-87ea204554df,true,true,4,completed,
Ghera,BlockCipher-ECB-InformationExposure-Lean-benign-v2.apk,95722bd4-7875-4509-b6f6-c4acbea69a30,true,true,5,completed,
Ghera,BlockCipher-ECB-InformationExposure-Lean-benign.apk,e1181ea4-0001-4af2-9d5c-b6ecd4f24085,true,true,5,completed,
Ghera,BlockCipher-ECB-InformationExposure-Lean-malicious.apk,880dec98-b3ce-4097-8511-743b3d0ef57f,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,BlockCipher-ECB-InformationExposure-Lean-secure.apk,5ca0ecb7-a68e-4900-8431-beb5c01d0e16,false,true,5,completed,
Ghera,BlockCipher-NonRandomIV-InformationExposure-Lean-benign.apk,2c13bffd-6fe2-44ca-9b5d-ad7c3f6ba02d,true,true,5,completed,
Ghera,BlockCipher-NonRandomIV-InformationExposure-Lean-malicious.apk,6659a200-1998-4733-bdf1-175b566d9196,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,BlockCipher-NonRandomIV-InformationExposure-Lean-secure.apk,9afeb562-9b39-4d01-b9dd-f67ba9da6d78,false,true,5,completed,
Ghera,ConstantKey-ForgeryAttack-Lean-benign.apk,cda84085-aea8-48be-834f-f14fd5fd6920,true,true,5,completed,
Ghera,app-debug.apk,677ee985-d9d5-428a-a99a-f403dc5bcf86,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,ConstantKey-ForgeryAttack-Lean-malicious.apk,f5a12dff-6f0f-4143-9573-349f4c111c0c,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,ConstantKey-ForgeryAttack-Lean-secure.apk,e48e762d-5df9-4b94-ae25-6a171c55ddb9,false,true,5,completed,
Ghera,ExposedCredentials-InformationExposure-Lean-benign.apk,f1167234-dd8b-47e7-8c5c-e34d3cc632ac,true,true,4,completed,
Ghera,ExposedCredentials-InformationExposure-Lean-malicious.apk,c4fdf33c-5453-4b08-b881-5da683053e21,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,ExposedCredentials-InformationExposure-Lean-secure.apk,b9d54579-e15e-4791-8e6d-034c2754083a,false,true,4,completed,
Ghera,PBE-ConstantSalt-InformationExposure-Lean-benign.apk,394288c5-14c4-4afb-abbf-067f38ad0754,true,true,5,completed,
Ghera,PBE-ConstantSalt-InformationExposure-Lean-malicious.apk,ab226b3d-61fc-4804-9215-e53f0b3afa8d,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,PBE-ConstantSalt-InformationExposure-Lean-secure.apk,2b327a5b-dae8-41e0-b531-2215d4688f7d,false,true,5,completed,
Ghera,DynamicRegBroadcastReceiver-UnrestrictedAccess-Lean-benign.apk,40ac5cfa-9b20-426f-a91e-9a4dcc8eff3a,true,true,4,completed,
Ghera,DynamicRegBroadcastReceiver-UnrestrictedAccess-Lean-malicious.apk,934a4037-7a72-4669-8ef7-4837c4fd0d58,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,DynamicRegBroadcastReceiver-UnrestrictedAccess-Lean-secure.apk,df050f3b-d2d2-40db-8d52-e84d7ab03ccd,false,true,4,completed,
Ghera,EmptyPendingIntent-PrivEscalation-Lean-benign.apk,a6ad22e7-7219-4ece-b4ed-db5459ed42ce,true,true,4,completed,
Ghera,EmptyPendingIntent-PrivEscalation-Lean-malicious.apk,10bd009a-573f-48e1-ae22-5f4dba536865,,true,5,completed,unlabeled by script; verify manually before publication
Ghera,EmptyPendingIntent-PrivEscalation-Lean-secure.apk,a062c757-24ef-43b1-891a-b05998a69b7b,false,true,4,completed,
Ghera,FragmentInjection-PrivEscalation-Lean-benign.apk,e6d68873-a4af-4c3f-a569-4b33c80da4a0,true,true,4,completed,
Ghera,FragmentInjection-PrivEscalation-Lean-malicious.apk,d54aec39-82d5-4cdb-9b32-cb8f3ab6c6ec,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,FragmentInjection-PrivEscalation-Lean-secure.apk,ddcd2ef6-a3de-4e77-89ef-7f305f67769e,false,true,4,completed,
Ghera,HighPriority-ActivityHijack-Lean-benign.apk,e200ddcd-21d9-435a-b6f1-36ab4cd7a09a,true,true,4,completed,
Ghera,HighPriority-ActivityHijack-Lean-malicious.apk,382a38a9-d57e-4331-9c8b-405286c70163,,true,5,completed,unlabeled by script; verify manually before publication
Ghera,HighPriority-ActivityHijack-Lean-secure.apk,5e086232-e284-41f0-a2fb-fa553b720435,false,true,4,completed,
Ghera,ImplicitPendingIntent-IntentHijack-Lean-benign.apk,cc47b992-50af-48d2-a1b1-53cce28584a4,true,true,4,completed,
Ghera,ImplicitPendingIntent-IntentHijack-Lean-malicious.apk,5e065b76-29ae-40c4-bc63-1d62e1321ee5,,true,6,completed,unlabeled by script; verify manually before publication
Ghera,ImplicitPendingIntent-IntentHijack-Lean-secure.apk,42c5f81b-0393-473c-9051-2d83ea39c7eb,false,true,4,completed,
Ghera,InadequatePathPermission-InformationExposure-Lean-benign.apk,ffcf3a1d-53e8-467c-a533-9d9770304577,true,true,6,completed,
Ghera,InadequatePathPermission-InformationExposure-Lean-malicious.apk,bba35ae7-a101-4273-a10c-56b0ec3002f4,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,InadequatePathPermission-InformationExposure-Lean-secure.apk,9c1de9f0-e429-4ffb-83e3-1ac430d7c828,false,true,6,completed,
Ghera,IncorrectHandlingImplicitIntent-UnauthorizedAccess-Lean-benign.apk,c304ce52-49c7-4ff8-a23c-8e180f1c511a,true,true,5,completed,
Ghera,IncorrectHandlingImplicitIntent-UnauthorizedAccess-Lean-malicious.apk,44c70617-d5db-47ec-a894-4ba45920367a,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,IncorrectHandlingImplicitIntent-UnauthorizedAccess-Lean-secure.apk,772879b9-398f-4584-b1a3-8543eac5ca03,false,true,5,completed,
Ghera,NoValidityCheckOnBroadcastMsg-UnintendedInvocation-Lean-benign.apk,7e4deb3b-9449-4141-959a-282a4d5d3a91,true,true,5,completed,
Ghera,NoValidityCheckOnBroadcastMsg-UnintendedInvocation-Lean-malicious.apk,0a4a9ab1-572b-4d24-9600-a569fc3d7bb0,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,NoValidityCheckOnBroadcastMsg-UnintendedInvocation-Lean-secure.apk,736f8b33-0341-4208-a8e2-854520e67fa3,false,true,5,completed,
Ghera,OrderedBroadcast-DataInjection-Lean-benign.apk,16edd43e-07ee-427b-a665-813af86b8b24,true,true,5,completed,
Ghera,OrderedBroadcast-DataInjection-Lean-malicious.apk,a85eb9fd-64b7-4206-accd-a731190dc941,,true,5,completed,unlabeled by script; verify manually before publication
Ghera,OrderedBroadcast-DataInjection-Lean-secure.apk,2856906d-5b08-4c33-9958-2dd590551083,false,true,5,completed,
Ghera,StickyBroadcast-DataInjection-Lean-benign.apk,885b2c48-ed02-4eed-af77-28267ae204ce,true,true,4,completed,
Ghera,StickyBroadcast-DataInjection-Lean-malicious.apk,15ea12cd-71c1-458b-ad25-91e7cbc107c0,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,StickyBroadcast-DataInjection-Lean-secure.apk,b8a1e8c9-7599-4566-91bf-eb9989b77377,false,true,4,completed,
Ghera,TaskAffinity-ActivityHijack-Lean-benign.apk,dd3bde51-4a82-4497-bba3-da2d13a5a597,true,true,4,completed,
Ghera,TaskAffinity-ActivityHijack-Lean-malicious.apk,346825c1-ade0-46e8-9bdf-3b6b50ea04ac,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,TaskAffinity-ActivityHijack-Lean-secure.apk,e57fa4e8-b099-41fc-bac8-22a254672e89,false,true,4,completed,
Ghera,TaskAffinity-LauncherActivity-PhishingAttack-Lean-benign.apk,c4320816-47ec-4e90-9abe-5483cdeb4b79,true,true,4,completed,
Ghera,TaskAffinity-LauncherActivity-PhishingAttack-Lean-malicious.apk,3abfa83f-94c4-4240-a7e6-ba4ef52818b0,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,TaskAffinity-LauncherActivity-PhishingAttack-Lean-secure.apk,767aaf81-fb02-43e7-9237-01f0ad646e32,false,true,4,completed,
Ghera,TaskAffinity-PhishingAttack-Lean-benign.apk,a6ab29d9-8bfd-4065-8145-14981b6fd270,true,true,4,completed,
Ghera,TaskAffinity-PhishingAttack-Lean-malicious.apk,58901362-47f4-4a39-ace5-543e88539d29,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,TaskAffinity-PhishingAttack-Lean-secure.apk,7e2fa1ee-e858-4524-8333-3dd6df3f7702,false,true,4,completed,
Ghera,TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-benign.apk,3f322a99-e26e-4116-8f43-7dc8f2c408f5,true,true,4,completed,
Ghera,TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-malicious.apk,89784e6b-753e-481e-a127-38fe26b5765a,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-secure.apk,074afafb-0427-4e4d-a1ed-24e731129754,false,true,4,completed,
Ghera,UnhandledException-DOS-Lean-benign.apk,b264ae18-3df0-448e-b014-76c638bdf646,true,true,4,completed,
Ghera,UnhandledException-DOS-Lean-malicious.apk,dc596eec-dbb8-41a8-b2a8-e8adb2b63351,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,UnhandledException-DOS-Lean-secure.apk,a30df78c-7a13-48ad-a6d7-deb3bcf202d1,false,true,4,completed,
Ghera,Mms.apk,f863af59-2456-4b85-b441-19317cc313ae,,true,21,completed,unlabeled by script; verify manually before publication
Ghera,UnprotectedBroadcastRecv-PrivEscalation-Lean-benign.apk,08bc28b4-1162-4c77-93f8-f23b18a2eec5,true,true,5,completed,
Ghera,UnprotectedBroadcastRecv-PrivEscalation-Lean-malicious.apk,5e931618-d216-4b86-8e4e-bb4ef91e5a5e,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,UnprotectedBroadcastRecv-PrivEscalation-Lean-secure.apk,cddaf5f6-01a8-4770-ba32-e25f48dd951f,false,true,5,completed,
Ghera,WeakChecksOnDynamicInvocation-DataInjection-Lean-benign.apk,b9fbb178-1695-4fee-b925-36d92a3a8e22,true,true,5,completed,
Ghera,WeakChecksOnDynamicInvocation-DataInjection-Lean-malicious.apk,89effea3-36f9-4aa4-aafb-ea27e9a05c29,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,WeakChecksOnDynamicInvocation-DataInjection-Lean-secure.apk,fb8be890-d055-4e92-bbbe-2d622d749f93,false,true,5,completed,
Ghera,CheckValidity-InformationExposure-Lean-benign.apk,e1165d66-d521-4577-8725-f3d5c1bf0189,true,true,4,completed,
Ghera,CheckValidity-InformationExposure-Lean-secure.apk,1ce1c0a6-1c32-436b-bcd4-081b794f107f,false,true,4,completed,
Ghera,IncorrectHostNameVerification-MITM-Lean-benign.apk,06ba7d88-13ad-4084-8b5d-25e6bed285c3,true,true,4,completed,
Ghera,IncorrectHostNameVerification-MITM-Lean-secure.apk,1468d2cc-e8f3-4df1-b4c8-11b375d7f697,false,true,4,completed,
Ghera,InsecureSSLSocket-MITM-Lean-benign.apk,3128d5dc-63b1-4a0f-8871-a74d998dc5ae,true,true,4,completed,
Ghera,InsecureSSLSocket-MITM-Lean-secure.apk,d28097f0-7afa-42b1-8ba7-f013dc0fd7ca,false,true,4,completed,
Ghera,InsecureSSLSocketFactory-MITM-Lean-benign.apk,c692214a-19b2-4cf5-aafe-5c880c351c9f,true,true,4,completed,
Ghera,InsecureSSLSocketFactory-MITM-Lean-secure.apk,fa570882-932c-454c-b1a8-7a4d8851615b,false,true,4,completed,
Ghera,InvalidCertificateAuthority-MITM-Lean-benign.apk,983b424c-e9f1-4556-ad65-7a58953f29de,true,true,4,completed,
Ghera,InvalidCertificateAuthority-MITM-Lean-secure.apk,0cb7e503-50b6-4fc6-8d09-0e73cad85ad7,false,true,4,completed,
Ghera,OpenSocket-InformationLeak-Lean-benign.apk,28cd7fed-96f5-49ce-95c2-574068006e91,true,true,4,completed,
Ghera,OpenSocket-InformationLeak-Lean-malicious.apk,427b60bc-6ec1-4fdc-969d-d87276369bff,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,OpenSocket-InformationLeak-Lean-secure.apk,6e6acecf-3aee-4d52-8877-646dbc46c05f,false,true,4,completed,
Ghera,UnEncryptedSocketComm-MITM-Lean-benign.apk,f647bd22-fd4d-466a-b892-d8b626cc9ffb,true,true,4,completed,
Ghera,UnEncryptedSocketComm-MITM-Lean-secure.apk,ad5175c1-efec-4dfb-9b90-2035b2a2c599,false,true,4,completed,
Ghera,UnpinnedCertificates-MITM-Lean-benign.apk,f74df142-a493-4cde-81b3-cfbc3f731a40,true,true,4,completed,
Ghera,UnpinnedCertificates-MITM-Lean-secure.apk,eb888de6-858d-499b-8df0-9b74a1a4e262,false,true,4,completed,
Ghera,MergeManifest-UnintendedBehavior-Lean-benign.apk,67249d64-e4ea-4d26-b566-80892219f4ba,true,true,5,completed,
Ghera,MergeManifest-UnintendedBehavior-Lean-malicious.apk,f119dda1-db8d-47b5-98df-2105c7f447fd,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,OutdatedLibrary-DirectoryTraversal-Lean-benign.apk,9b2a711c-5c94-4fcc-94a7-6be3df203f12,true,true,4,completed,
Ghera,OutdatedLibrary-DirectoryTraversal-Lean-malicious.apk,fefaf408-c894-4497-88c3-57b4a727a452,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,OutdatedLibrary-DirectoryTraversal-Lean-secure.apk,b67c079c-fbef-4829-a511-3c052b23d5ce,false,true,4,completed,
Ghera,UnnecesaryPerms-PrivEscalation-Lean-benign.apk,466f279d-3957-4a3c-8c52-d1f7eee7806e,true,true,5,completed,
Ghera,UnnecesaryPerms-PrivEscalation-Lean-malicious.apk,5d59cdc0-5c66-40fc-8543-e118f309ee4a,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,UnnecesaryPerms-PrivEscalation-Lean-secure.apk,9e48a0ba-efea-4f9c-b122-25cdc79b7852,false,true,5,completed,
Ghera,WeakPermission-UnauthorizedAccess-Lean-benign.apk,313de150-c818-42dc-8092-48c9524a6d5e,true,true,5,completed,
Ghera,WeakPermission-UnauthorizedAccess-Lean-malicious.apk,a63d0279-2383-4fae-a72e-08d030d54c52,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,WeakPermission-UnauthorizedAccess-Lean-secure.apk,014d0b8d-21d6-49d2-b0a4-cc4a152ae2b9,false,true,5,completed,
Ghera,ExternalStorage-DataInjection-Lean-benign.apk,6e322a5c-0ec2-4110-8f2d-77622c7d917f,true,true,4,completed,
Ghera,ExternalStorage-DataInjection-Lean-malicious.apk,4f8055e2-cfd0-487f-abdd-1ba5fabfe8a3,,true,4,completed,unlabeled by script; verify manually before publication
