dataset,apk,scan_id,runtime_seconds,export_time_seconds,cpu_percent,ram_mb,apk_size_bytes,export_bytes_total,concurrency,throughput_apks_per_minute,report_success,pdf_success,json_success,sarif_success
DroidBench,ArrayCopy1.apk,b37023bd-a570-45fe-b46c-0125efa738a0,10.174,2.25,69.49,134.83,36626,77418,1,2.5867146336416167,true,true,true,true
DroidBench,ArrayToString1.apk,b5891975-15c9-4cf0-b467-24d60f0dacfa,10.174,2.28,70.54,134.98,33166,72059,1,2.5867146336416167,true,true,true,true
DroidBench,HashMapAccess1.apk,cf3636b9-ca7c-4f4e-af77-9dd91e835cb8,11.224,2.276,75.10,136.70,196285,76816,1,2.5867146336416167,true,true,true,true
DroidBench,ListAccess1.apk,70359b1e-ae00-457c-b877-c72a0655510f,10.174,2.235,82.64,174.96,178765,76921,1,2.5867146336416167,true,true,true,true
DroidBench,MultidimensionalArray1.apk,634ed45c-ebee-4b89-b0bb-2e40014c2066,10.181,2.267,72.78,174.43,36660,76921,1,2.5867146336416167,true,true,true,true
DroidBench,AnonymousClass1.apk,d1361114-6337-4835-92a1-735cc3317b0c,10.210,2.248,73.48,177.02,179349,76815,1,2.5867146336416167,true,true,true,true
DroidBench,Button1.apk,d5d77041-c7dd-4689-af8c-7906489f2407,11.064,2.265,93.37,140.65,178945,77105,1,2.5867146336416167,true,true,true,true
DroidBench,Button2.apk,75ce0475-046c-45e9-8bc4-1d07a87676f1,10.176,2.261,91.47,165.78,179675,76924,1,2.5867146336416167,true,true,true,true
DroidBench,Button3.apk,34019091-d63b-4ae5-a5d2-647bd8340591,10.195,2.246,90.10,180.62,196994,76921,1,2.5867146336416167,true,true,true,true
DroidBench,Button4.apk,ecafc493-45db-4916-b51b-6f983283a3dc,10.743,2.253,102.96,143.07,179695,77211,1,2.5867146336416167,true,true,true,true
DroidBench,Button5.apk,29dba7a5-071f-4257-a2e1-7d553be9a05f,10.171,2.258,101.55,181.27,179470,77135,1,2.5867146336416167,true,true,true,true
DroidBench,LocationLeak1.apk,a66a0737-198b-4262-bb39-7d24502ad83d,10.215,2.251,106.13,182.57,179381,77139,1,2.5867146336416167,true,true,true,true
DroidBench,LocationLeak2.apk,adab018f-8008-492a-81ab-c36d769d27c5,10.167,2.29,100.76,184.67,179146,77137,1,2.5867146336416167,true,true,true,true
DroidBench,LocationLeak3.apk,077c7ed7-fa2d-4883-b090-7bf849d819c9,11.080,2.267,53.15,147.38,196919,77100,1,2.5867146336416167,true,true,true,true
DroidBench,MethodOverride1.apk,09fe8e51-3280-4c42-b41c-3e9f9ce0212a,10.186,2.241,100.21,183.07,178637,77205,1,2.5867146336416167,true,true,true,true
DroidBench,MultiHandlers1.apk,66e4ec6d-d68d-483b-8427-b07474f7c0fb,10.222,2.248,96.76,187.84,199889,71647,1,2.5867146336416167,true,true,true,true
DroidBench,Ordering1.apk,8a6f133a-9647-4c7a-acd5-baec8883654f,10.198,2.236,99.04,185.49,196813,77135,1,2.5867146336416167,true,true,true,true
DroidBench,RegisterGlobal1.apk,82d66c12-7fbc-46e3-9bf5-071c05da3694,11.145,2.248,72.91,150.03,197116,76814,1,2.5867146336416167,true,true,true,true
DroidBench,RegisterGlobal2.apk,d6e7f153-a270-4d7c-b0ff-cb85ff4dba03,10.201,2.246,89.66,189.10,196823,77236,1,2.5867146336416167,true,true,true,true
DroidBench,Unregister1.apk,db0f07e8-4bea-4cf2-974d-b4ddca89f4d4,10.206,2.253,91.55,190.75,196873,77207,1,2.5867146336416167,true,true,true,true
DroidBench,ContentProvider1.apk,fad3bee9-6165-4dda-99aa-5470297336fc,10.733,2.222,70.79,186.98,801487,77515,1,2.5867146336416167,true,true,true,true
DroidBench,IMEI1.apk,abc1ce43-4df7-4e2b-ad4f-c94d2592a195,20.267,2.259,53.60,183.60,800913,77103,1,2.5867146336416167,true,true,true,true
DroidBench,PlayStore1.apk,8489d1d8-92ba-40bd-a066-56263a104b7b,20.288,2.245,48.65,183.31,801237,76814,1,2.5867146336416167,true,true,true,true
DroidBench,FieldSensitivity1.apk,d5dace30-e826-4f20-a5cb-eb1220e1e568,10.196,2.267,116.32,204.05,179589,77207,1,2.5867146336416167,true,true,true,true
DroidBench,FieldSensitivity2.apk,52e87901-77a0-4950-a3c6-20e753ee53de,11.022,2.23,65.74,166.27,179429,77105,1,2.5867146336416167,true,true,true,true
DroidBench,FieldSensitivity3.apk,94d9eba0-feff-4692-a7d9-8574a58e2e59,10.198,2.251,105.65,206.46,178971,76921,1,2.5867146336416167,true,true,true,true
DroidBench,FieldSensitivity4.apk,049f7436-0b03-4452-9e88-84d912e60080,10.199,2.229,107.84,202.84,178956,76922,1,2.5867146336416167,true,true,true,true
DroidBench,InheritedObjects1.apk,49a764e6-9378-4c6e-8ccc-b9398794f796,10.225,2.238,105.97,204.31,179041,76920,1,2.5867146336416167,true,true,true,true
DroidBench,ObjectSensitivity1.apk,c3f08242-77c6-4145-9d08-93e2e5b0b04e,11.005,2.285,74.67,168.21,178858,77417,1,2.5867146336416167,true,true,true,true
DroidBench,ObjectSensitivity2.apk,3ad09f6f-905d-438a-b238-455e8ebbb1cf,10.182,2.226,98.30,208.16,178835,77511,1,2.5867146336416167,true,true,true,true
DroidBench,Clone1.apk,33e3d8df-e266-442c-bc87-f09cf2aca0c1,10.182,2.276,69.84,168.65,36658,77103,1,2.5867146336416167,true,true,true,true
DroidBench,Exceptions1.apk,f757de30-77ff-484d-8028-820c4a5103ba,10.648,2.294,125.20,210.37,196476,77102,1,2.5867146336416167,true,true,true,true
DroidBench,Exceptions2.apk,5b69a0d4-cc8c-4e32-a277-8f6b493f8e4e,10.537,2.264,123.51,171.23,196551,77140,1,2.5867146336416167,true,true,true,true
DroidBench,Exceptions3.apk,f6e63ead-249a-46b6-a92a-72b7ad1bfab9,10.200,2.327,91.93,207.22,196530,77208,1,2.5867146336416167,true,true,true,true
DroidBench,Exceptions4.apk,a988af8f-60c8-423c-8827-9bd7f7c37311,10.221,2.298,97.22,211.21,196503,77207,1,2.5867146336416167,true,true,true,true
DroidBench,FactoryMethods1.apk,62c9d1fe-82e8-4bb9-8dc9-7fd0745de280,10.488,2.317,122.80,173.95,196655,77208,1,2.5867146336416167,true,true,true,true
DroidBench,Loop1.apk,52d01f9c-bba4-4c4c-b31f-b18753bb3dbc,10.374,2.282,119.47,215.77,178798,77514,1,2.5867146336416167,true,true,true,true
DroidBench,Loop2.apk,2c15b3fd-ba8e-4bc4-977e-dda9471a93fe,10.221,2.29,100.14,212.54,178823,77136,1,2.5867146336416167,true,true,true,true
DroidBench,Serialization1.apk,bc81a839-40a1-47ed-9c3d-9849aab3cb80,10.255,2.323,74.19,214.09,37040,77102,1,2.5867146336416167,true,true,true,true
DroidBench,SourceCodeSpecific1.apk,9a26e2ee-6f34-4499-84e0-afff2d7336fb,10.213,2.294,111.26,217.36,178956,76812,1,2.5867146336416167,true,true,true,true
DroidBench,StartProcessWithSecret1.apk,acbcbb35-e942-43ac-b4b9-8c7d78fb17c3,10.203,2.275,62.51,175.88,36674,77138,1,2.5867146336416167,true,true,true,true
DroidBench,StaticInitialization1.apk,b308f5cb-05aa-45d6-90e0-32043ebfbc63,10.228,2.312,120.34,218.73,178716,77514,1,2.5867146336416167,true,true,true,true
DroidBench,StaticInitialization2.apk,7a37b6c4-9990-4b5d-a971-35506b819a99,10.885,2.255,79.44,177.31,179214,77514,1,2.5867146336416167,true,true,true,true
DroidBench,StaticInitialization3.apk,57221a78-4c3c-435a-9037-499f7403e71a,10.188,2.276,71.33,177.55,36621,77211,1,2.5867146336416167,true,true,true,true
DroidBench,StringFormatter1.apk,f87ed023-f565-42e2-a3e5-9bc4dd6b3fee,10.187,2.293,73.85,196.67,36725,77102,1,2.5867146336416167,true,true,true,true
DroidBench,StringPatternMatching1.apk,b7766619-441b-407c-9919-87f0a9b14a74,10.183,2.267,67.19,177.98,36730,77423,1,2.5867146336416167,true,true,true,true
DroidBench,StringToCharArray1.apk,6bfc419c-c1fb-4140-a162-1360fea0d341,11.015,2.264,21.04,177.96,36786,77100,1,2.5867146336416167,true,true,true,true
DroidBench,StringToOutputStream1.apk,73acb02e-5c25-4602-9602-45fea5a3cb2f,10.174,2.271,71.95,178.19,36674,77515,1,2.5867146336416167,true,true,true,true
DroidBench,UnreachableCode.apk,707c4f97-d0bf-433a-ab93-091d70529ffd,10.177,2.247,100.16,218.45,178641,77208,1,2.5867146336416167,true,true,true,true
DroidBench,VirtualDispatch1.apk,fc5618c0-54c4-4c6c-9198-66de828c033f,10.200,2.242,109.52,217.65,179300,77420,1,2.5867146336416167,true,true,true,true
