dataset,apk,scan_id,expected,detected,detected_findings,status,note
DroidBench,StaticInitialization1.apk,c2b0dda0-bdd8-4bd1-90a5-bfeda14f172e,true,true,4,completed,
DroidBench,StaticInitialization2.apk,22e99ef6-1aa6-4ea0-9644-53f6c6759c75,true,true,4,completed,
DroidBench,StaticInitialization3.apk,43da8936-925e-403c-beca-096fd42af372,true,true,4,completed,
DroidBench,StringFormatter1.apk,681671c5-0d1c-467f-82d4-f12c096802af,true,true,4,completed,
DroidBench,StringPatternMatching1.apk,26610427-9ac6-468f-8c99-5d5b54f06fcf,true,true,4,completed,
DroidBench,StringToCharArray1.apk,77c23855-6462-44c4-8218-423619d87ae8,true,true,4,completed,
DroidBench,StringToOutputStream1.apk,d2f44bc3-6cb6-43f4-9864-fac924147417,true,true,4,completed,
DroidBench,UnreachableCode.apk,093e822b-a9d4-4f62-ad80-3f9b00cd4907,true,true,4,completed,
DroidBench,VirtualDispatch1.apk,1fe47411-0a95-4600-b138-a821f610e591,true,true,4,completed,
DroidBench,VirtualDispatch2.apk,d4250229-c5b4-48cf-833e-4a74d00f2d65,true,true,4,completed,
DroidBench,VirtualDispatch3.apk,254984d0-dd63-4051-ab47-0e15fff5da22,true,true,4,completed,
DroidBench,VirtualDispatch4.apk,fcf1ff63-edd3-45b8-bc6e-b843bda109d0,true,true,4,completed,
DroidBench,ImplicitFlow1.apk,e725ee65-f9d9-4fd8-bbd4-f5c7a7a904f6,true,true,4,completed,
DroidBench,ImplicitFlow2.apk,273dd8b9-ab2d-4362-af33-b16b4f9f6a73,true,true,4,completed,
DroidBench,ImplicitFlow3.apk,e7e6c285-d313-4d6b-9564-2577d86fdd94,true,true,4,completed,
DroidBench,ImplicitFlow4.apk,bf2429e5-d4cd-4f05-b522-f647e9896b31,true,true,4,completed,
DroidBench,Echoer.apk,c3e223b5-e511-4a09-9503-0c8959ee9486,true,true,3,completed,
DroidBench,SendSMS.apk,c7bd5077-8f96-4a76-a1dd-254d3c5e54ab,true,true,3,completed,
DroidBench,StartActivityForResult1.apk,45fc4368-8aad-4c4a-bf0d-660f00d293bd,true,true,3,completed,
DroidBench,ActivityCommunication1.apk,5f398c3c-6c79-47b1-b7bf-4389c32a3b32,true,true,5,completed,
DroidBench,ActivityCommunication2.apk,53f6ce4b-4d26-4316-be38-68735b9b5812,true,true,6,completed,
DroidBench,ActivityCommunication3.apk,6cefff25-eda4-464a-9f74-df83373fb6f7,true,true,6,completed,
DroidBench,ActivityCommunication4.apk,ec957c89-f904-4058-bc82-6e94cf16188c,true,true,6,completed,
DroidBench,ActivityCommunication5.apk,26cac9fa-bf09-4172-af4e-444789d21f9b,true,true,4,completed,
DroidBench,ActivityCommunication6.apk,b6206725-df75-402c-ab03-18c40dd1ecff,true,true,6,completed,
DroidBench,ActivityCommunication7.apk,3199ba9b-fa49-45e2-9544-f5838802317e,true,true,4,completed,
DroidBench,ActivityCommunication8.apk,f1770915-fc9b-4479-bd1b-e2976ee8e137,true,true,6,completed,
DroidBench,BroadcastTaintAndLeak1.apk,5629cbca-7a48-47fc-aa87-cd07b58c3a7b,true,true,4,completed,
DroidBench,ComponentNotInManifest1.apk,24d6b9e9-3e82-4eb2-b79a-537dbb3f7ce1,true,true,4,completed,
DroidBench,EventOrdering1.apk,f83078c2-06a7-47b8-ac7c-45faa34c7944,true,true,6,completed,
DroidBench,IntentSink1.apk,f052685b-1a53-4fab-bd8a-c9b2cd9a83c4,true,true,3,completed,
DroidBench,IntentSink2.apk,3f4f2079-9f15-49b2-a096-6c02beeba476,true,true,4,completed,
DroidBench,IntentSource1.apk,1ec40c5f-7c77-41fb-8512-b3828d7282c2,true,true,4,completed,
DroidBench,ServiceCommunication1.apk,6fa561e6-3b5f-4b41-bb54-53b670486fd8,true,true,4,completed,
DroidBench,SharedPreferences1.apk,633bd4a2-4648-4884-a2b6-55ab3691a4ce,true,true,5,completed,
DroidBench,Singletons1.apk,b001b878-05c3-45a5-a796-3b28d3eeda64,true,true,5,completed,
DroidBench,UnresolvableIntent1.apk,35018e7a-c327-440f-b7ab-735ff73abf7f,true,true,6,completed,
DroidBench,ActivityLifecycle1.apk,3f2c601d-0390-4066-b20a-a377d56dbd5f,true,true,4,completed,
DroidBench,ActivityLifecycle2.apk,d211c246-cc34-4876-98a3-fb1dd29c9561,true,true,4,completed,
DroidBench,ActivityLifecycle3.apk,76dc477f-9ef2-4992-8786-d54b3f03f80f,true,true,4,completed,
DroidBench,ActivityLifecycle4.apk,605d2b1c-93fb-4f8f-8aeb-4e013f11dcaa,true,true,4,completed,
DroidBench,ActivitySavedState1.apk,444fd520-e2fa-46e7-bb1a-edcc156eaf6a,true,true,4,completed,
DroidBench,ApplicationLifecycle1.apk,886f64c2-e440-4833-b04d-954fe545a3c1,true,true,4,completed,
DroidBench,ApplicationLifecycle2.apk,19bf7fd2-af5d-421d-8678-02ff76d65877,true,true,5,completed,
DroidBench,ApplicationLifecycle3.apk,2efc75b3-ba92-46bc-8763-94ad4ba71c83,true,true,5,completed,
DroidBench,AsynchronousEventOrdering1.apk,d30acd0f-daa3-4dae-8314-d02cb9d9be6e,true,true,4,completed,
DroidBench,BroadcastReceiverLifecycle1.apk,c31d82e7-087b-4a2c-a4f9-2e3bfae14e84,true,true,4,completed,
DroidBench,BroadcastReceiverLifecycle2.apk,a90c6ae1-15e7-4f98-a41d-e129c9deef02,true,true,4,completed,
DroidBench,EventOrdering1.apk,6efb6b9c-25c6-4ed8-aee8-2cb068ceb35e,true,true,4,completed,
DroidBench,FragmentLifecycle1.apk,0635a5d6-2625-4dae-9276-f8933cf8634a,true,true,4,completed,
DroidBench,FragmentLifecycle2.apk,829a75ea-5a1c-4e2a-9979-502db04da471,true,true,4,completed,
DroidBench,ServiceLifecycle1.apk,b34571a7-1dd4-4972-83a9-dca658aeac9e,true,true,2,completed,
DroidBench,ServiceLifecycle2.apk,f9d7b051-2d23-4bcb-acda-e01203c56656,true,true,4,completed,
DroidBench,SharedPreferenceChanged1.apk,11358a60-3ad9-4e5b-9205-6720395cd2c7,true,true,4,completed,
DroidBench,Reflection1.apk,7043f7a9-cec0-4ddd-a480-8dc8ba1d6bd2,true,true,4,completed,
DroidBench,Reflection2.apk,1df72765-10a4-4598-8230-738beea8826d,true,true,4,completed,
DroidBench,Reflection3.apk,2759e807-aa31-45b1-b85a-25202eaa156d,true,true,4,completed,
DroidBench,AsyncTask1.apk,b934c76d-d1e7-4180-bd2b-839309419877,true,true,4,completed,
DroidBench,Executor1.apk,41eaec45-e714-4f4e-b406-f253c3ee2eb7,true,true,4,completed,
DroidBench,JavaThread1.apk,d874aea6-c2cf-4894-8df6-cac0666c4d4e,true,true,4,completed,
DroidBench,JavaThread2.apk,4aeb2197-a90f-4edf-b77a-5e9f88cf490b,true,true,4,completed,
DroidBench,Looper1.apk,6ca5c66a-f7ce-4718-b3dc-2e2b8d2363ab,true,true,4,completed,
Ghera,BlockCipher-ECB-InformationExposure-Lean-benign-v2.apk,6ae803c6-a6db-436d-bb5d-10b0f28852bd,false,true,5,completed,
Ghera,BlockCipher-ECB-InformationExposure-Lean-benign.apk,22b60c2a-bef9-4d37-bfd7-50988394a929,false,true,5,completed,
Ghera,BlockCipher-ECB-InformationExposure-Lean-malicious.apk,e4267aeb-ad2d-4999-a712-65f969cf81f2,true,true,4,completed,
Ghera,BlockCipher-ECB-InformationExposure-Lean-secure.apk,cd73e938-ec88-4268-a272-ccac65a24bde,false,true,5,completed,
Ghera,BlockCipher-NonRandomIV-InformationExposure-Lean-benign.apk,33db5678-080f-49fc-a926-d519f5a3aa9d,false,true,5,completed,
Ghera,BlockCipher-NonRandomIV-InformationExposure-Lean-malicious.apk,0bb270ae-6ddf-4666-91f2-c154ebb055c5,true,true,4,completed,
Ghera,BlockCipher-NonRandomIV-InformationExposure-Lean-secure.apk,8cc7cf73-48fa-4679-b9c5-4c193b413d29,false,true,5,completed,
Ghera,ConstantKey-ForgeryAttack-Lean-benign.apk,73dabb87-12f3-40c7-a907-aae549547d98,false,true,5,completed,
Ghera,app-debug.apk,5bed825f-a510-4da7-aa28-0e716c6a8639,,true,4,completed,unlabeled by script; verify manually before publication
Ghera,ConstantKey-ForgeryAttack-Lean-malicious.apk,88c47e3f-403f-4e12-bd4c-b756137e5a51,true,true,4,completed,
Ghera,ConstantKey-ForgeryAttack-Lean-secure.apk,9d39e65d-3c32-422b-b53f-e700b6e0567f,false,true,5,completed,
Ghera,ExposedCredentials-InformationExposure-Lean-benign.apk,1486a89b-dde9-41d0-be3d-35ba5900432d,false,true,4,completed,
Ghera,ExposedCredentials-InformationExposure-Lean-malicious.apk,f6f656ab-9c96-4191-9b44-6d24f3470c53,true,true,4,completed,
Ghera,ExposedCredentials-InformationExposure-Lean-secure.apk,3310cbfa-7894-459c-985b-b6ba0d500207,false,true,4,completed,
Ghera,PBE-ConstantSalt-InformationExposure-Lean-benign.apk,7fb17f2b-60b8-48d0-896f-d2c5fbfc87d4,false,true,5,completed,
Ghera,PBE-ConstantSalt-InformationExposure-Lean-malicious.apk,da69ba90-e1cf-45c1-90a3-ac0b4fedd631,true,true,4,completed,
Ghera,PBE-ConstantSalt-InformationExposure-Lean-secure.apk,21493311-9e44-460d-a7f5-7d6fec406be6,false,true,5,completed,
Ghera,DynamicRegBroadcastReceiver-UnrestrictedAccess-Lean-benign.apk,9c1ea24b-f898-4d7d-ba08-0f0cdae39317,false,true,4,completed,
Ghera,DynamicRegBroadcastReceiver-UnrestrictedAccess-Lean-malicious.apk,be980e98-44a2-440c-911c-20813910492f,true,true,4,completed,
Ghera,DynamicRegBroadcastReceiver-UnrestrictedAccess-Lean-secure.apk,0d206e60-2131-4c18-b7e7-01c9efb11070,false,true,4,completed,
Ghera,EmptyPendingIntent-PrivEscalation-Lean-benign.apk,8f511e92-39bd-4ea2-b613-ce31812b7739,false,true,4,completed,
Ghera,EmptyPendingIntent-PrivEscalation-Lean-malicious.apk,d639cf3f-a237-4be5-b4da-d3a7bb863a97,true,true,5,completed,
Ghera,EmptyPendingIntent-PrivEscalation-Lean-secure.apk,08436dfc-df36-4ad0-9ae1-f1d483da50f6,false,true,4,completed,
Ghera,FragmentInjection-PrivEscalation-Lean-benign.apk,aff21ba1-a42c-421c-b4df-f2bdafd7bd97,false,true,4,completed,
Ghera,FragmentInjection-PrivEscalation-Lean-malicious.apk,45781438-5efb-417e-bd92-429b11518d38,true,true,4,completed,
Ghera,FragmentInjection-PrivEscalation-Lean-secure.apk,9b8ea1bc-af26-407c-9d0d-5b48dc68026a,false,true,4,completed,
Ghera,HighPriority-ActivityHijack-Lean-benign.apk,a0cae2e7-d9f6-4e60-9fc6-174c34ab0505,false,true,4,completed,
Ghera,HighPriority-ActivityHijack-Lean-malicious.apk,ea335579-a7bf-4b79-8b3a-103f7e154910,true,true,5,completed,
Ghera,HighPriority-ActivityHijack-Lean-secure.apk,5ef8a672-d55b-45ed-bf5d-056b377db908,false,true,4,completed,
Ghera,ImplicitPendingIntent-IntentHijack-Lean-benign.apk,5e44b72d-1dd1-4e11-b4ef-53629bccb2a9,false,true,4,completed,
Ghera,ImplicitPendingIntent-IntentHijack-Lean-malicious.apk,1d7a23fd-43bf-490f-86f8-b1817c9002e0,true,true,6,completed,
Ghera,ImplicitPendingIntent-IntentHijack-Lean-secure.apk,e34b1170-ac1b-4dd2-9715-ad0c8517eb98,false,true,4,completed,
Ghera,InadequatePathPermission-InformationExposure-Lean-benign.apk,550c968f-d575-480a-a1a0-145952df5f6b,false,true,6,completed,
Ghera,InadequatePathPermission-InformationExposure-Lean-malicious.apk,91326563-2272-4d94-9f9c-8b85de1801a1,true,true,4,completed,
Ghera,InadequatePathPermission-InformationExposure-Lean-secure.apk,4c145708-5875-467f-8bf6-114079047737,false,true,6,completed,
Ghera,IncorrectHandlingImplicitIntent-UnauthorizedAccess-Lean-benign.apk,98ed740b-379e-4e18-a88a-cfa182c167b3,false,true,5,completed,
Ghera,IncorrectHandlingImplicitIntent-UnauthorizedAccess-Lean-malicious.apk,2692282c-0b55-44a4-8353-ab0e9a5deda7,true,true,4,completed,
Ghera,IncorrectHandlingImplicitIntent-UnauthorizedAccess-Lean-secure.apk,757bcadd-761c-4d44-ba50-0081efadf428,false,true,5,completed,
Ghera,NoValidityCheckOnBroadcastMsg-UnintendedInvocation-Lean-benign.apk,93fd7e1c-2393-4d7b-87b8-30159dff77f6,false,true,5,completed,
Ghera,NoValidityCheckOnBroadcastMsg-UnintendedInvocation-Lean-malicious.apk,2d1dc9e7-9918-4fdb-8028-1179e0fca7c8,true,true,4,completed,
Ghera,NoValidityCheckOnBroadcastMsg-UnintendedInvocation-Lean-secure.apk,6c4d27dc-9c27-4642-8c4a-d84928802e5d,false,true,5,completed,
Ghera,OrderedBroadcast-DataInjection-Lean-benign.apk,357e0384-7cad-4719-812a-dc9b6f1bd2a8,false,true,5,completed,
Ghera,OrderedBroadcast-DataInjection-Lean-malicious.apk,1544c443-4d18-4eb6-8f10-f8c01f27725e,true,true,5,completed,
Ghera,OrderedBroadcast-DataInjection-Lean-secure.apk,d4020bfd-e557-453e-9d9b-0ddc37f0a276,false,true,5,completed,
Ghera,StickyBroadcast-DataInjection-Lean-benign.apk,fbfb30fa-d72c-48ab-8545-cf668fc8f0ef,false,true,4,completed,
Ghera,StickyBroadcast-DataInjection-Lean-malicious.apk,e8fded60-027d-46f9-a655-a326e43617ce,true,true,4,completed,
Ghera,StickyBroadcast-DataInjection-Lean-secure.apk,5ca7d04e-1df3-47d8-90f5-8574bb236a21,false,true,4,completed,
Ghera,TaskAffinity-ActivityHijack-Lean-benign.apk,2af5a25c-b231-4e47-b9c7-f57818685f76,false,true,4,completed,
Ghera,TaskAffinity-ActivityHijack-Lean-malicious.apk,acea71d7-306f-4036-93c5-7f9bc4102170,true,true,4,completed,
Ghera,TaskAffinity-ActivityHijack-Lean-secure.apk,df9bbd63-1ffa-4839-900c-4fa7d3564e39,false,true,4,completed,
Ghera,TaskAffinity-LauncherActivity-PhishingAttack-Lean-benign.apk,9a2f7f02-894b-4794-b827-053861fdfb7e,false,true,4,completed,
Ghera,TaskAffinity-LauncherActivity-PhishingAttack-Lean-malicious.apk,738a2493-fc18-44c8-931c-278030e92338,true,true,4,completed,
Ghera,TaskAffinity-LauncherActivity-PhishingAttack-Lean-secure.apk,dfd9bf2a-48a8-4113-98ba-74718fae8657,false,true,4,completed,
Ghera,TaskAffinity-PhishingAttack-Lean-benign.apk,35377a15-39c0-4144-923b-dba463b52d58,false,true,4,completed,
Ghera,TaskAffinity-PhishingAttack-Lean-malicious.apk,3592379c-3701-4e8c-81c0-7bf35b55aea5,true,true,4,completed,
Ghera,TaskAffinity-PhishingAttack-Lean-secure.apk,d454b10e-fdff-4c67-ac64-ea219bac97e4,false,true,4,completed,
Ghera,TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-benign.apk,e2d38a8b-86a5-476c-b03f-1a985556c77f,false,true,4,completed,
Ghera,TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-malicious.apk,d0e2879c-fbc2-4b79-bd51-79c244649e80,true,true,4,completed,
Ghera,TaskAffinityAndReparenting-PhishingAndDoSAttack-Lean-secure.apk,58ae32f2-c57c-4971-b669-4cc6cacb1d0b,false,true,4,completed,
Ghera,UnhandledException-DOS-Lean-benign.apk,35f9b5c5-cda4-4d5b-8f63-6588e35fbfad,false,true,4,completed,
Ghera,UnhandledException-DOS-Lean-malicious.apk,669f4f56-94ff-41fb-9587-e17896aa4353,true,true,4,completed,
